599,train,1,3,999.6,0.819446325302124,False
599,train,2,3,999.6,0.7302212715148926,False
599,train,3,3,999.6,0.6043381690979004,False
599,train,4,3,999.6,0.5362241268157959,False
599,train,5,999,-99.9999999999986,88.47938776016235,False
599,train,6,3,999.6,0.5446648597717285,False
599,train,7,999,-99.9999999999986,135.308340549469,False
599,train,8,3,999.6,0.5366806983947754,False
599,train,9,7,999.1999999999999,0.8314743041992188,False
599,train,10,3,999.6,0.510603666305542,False
599,train,401,4,999.5,0.5915956497192383,False
599,train,402,4,999.5,0.5954992771148682,False
599,train,403,4,999.5,0.5955679416656494,False
599,train,404,4,999.5,0.605116605758667,False
599,train,405,999,-99.9999999999986,102.01172733306885,False
599,train,406,4,999.5,1.090592384338379,False
599,train,407,999,-99.9999999999986,113.71540784835815,False
599,train,408,4,999.5,0.6595556735992432,False
599,train,409,8,999.1,0.9134469032287598,False
599,train,410,2,999.6999999999999,0.608243465423584,False
599,train,301,2,999.6999999999999,0.4627799987792969,False
599,train,302,2,999.6999999999999,0.6628532409667969,False
599,train,303,2,999.6999999999999,0.4765920639038086,False
599,train,304,2,999.6999999999999,0.633925199508667,False
599,train,305,2,999.6999999999999,0.48741579055786133,False
599,train,306,2,999.6999999999999,0.4990110397338867,False
599,train,307,999,-99.9999999999986,155.53617429733276,False
599,train,308,2,999.6999999999999,0.440582275390625,False
599,train,309,6,999.3,0.7674973011016846,False
599,train,310,4,999.5,0.9778075218200684,False
599,train,201,3,999.6,0.5835754871368408,False
599,train,202,3,999.6,0.6335935592651367,False
599,train,203,3,999.6,0.8004021644592285,False
599,train,204,3,999.6,0.640782356262207,False
599,train,205,999,-99.9999999999986,89.99555015563965,False
599,train,206,3,999.6,0.6093409061431885,False
599,train,207,999,-99.9999999999986,86.23349070549011,False
599,train,208,3,999.6,0.6241035461425781,False
599,train,209,7,999.1999999999999,0.9340965747833252,False
599,train,210,3,999.6,0.5804672241210938,False
599,train,101,3,999.6,0.928844690322876,False
599,train,102,10,998.9,1.2624614238739014,False
599,train,103,3,999.6,0.7604522705078125,False
599,train,104,3,999.6,0.5668902397155762,False
599,train,105,3,999.6,0.7299730777740479,False
599,train,106,3,999.6,0.5235965251922607,False
599,train,107,999,-99.9999999999986,79.62500548362732,False
599,train,108,3,999.6,0.9451370239257812,False
599,train,109,999,-99.9999999999986,82.0345823764801,False
599,train,110,3,999.6,0.515251874923706,False
599,train,112,4,999.5,0.8323385715484619,False
599,train,211,4,999.5,0.5467815399169922,False
599,train,212,4,999.5,0.5467290878295898,False
599,train,311,3,999.6,0.4863779544830322,False
599,train,312,3,999.6,0.47744202613830566,False
599,train,412,5,999.4,0.6095545291900635,False
599,train,11,4,999.5,0.5655839443206787,False
599,train,12,4,999.5,0.5454123020172119,False
599,train,411,5,999.4,0.6132164001464844,False
599,train,111,4,999.5,0.5592954158782959,False
599,train,413,999,-99500.00000000131,123.09568405151367,False
599,train,113,7,999.1999999999999,0.800248384475708,False
599,train,313,999,-99.9999999999986,73.54066157341003,False
599,train,13,3,999.6,0.5011565685272217,False
599,train,213,3,999.6,0.49806857109069824,False
599,train,114,3,999.6,0.7011353969573975,False
599,train,314,999,-99.9999999999986,72.13560843467712,False
599,train,214,3,999.6,0.4943363666534424,False
599,train,14,3,999.6,0.49053144454956055,False
599,train,414,4,799.5,0.5640954971313477,False
1500,train,114,999,-99.9999999999986,126.98024559020996,False
1500,train,314,999,-99.9999999999986,98.0087480545044,False
1500,train,214,999,-99.9999999999986,85.73823547363281,False
1500,train,14,999,-49999.999999999105,76.4232828617096,False
1500,train,414,4,799.5,0.7119226455688477,False
1500,train,1,3,999.6,0.7424626350402832,False
1500,train,2,5,999.4,0.6595304012298584,False
1500,train,3,3,999.6,0.5147731304168701,False
1500,train,4,3,999.6,0.5258309841156006,False
1500,train,5,999,-99.9999999999986,76.79176425933838,False
1500,train,6,3,999.6,0.5753271579742432,False
1500,train,7,999,-99.9999999999986,88.58800649642944,False
1500,train,8,3,999.6,0.5237147808074951,False
1500,train,9,7,999.1999999999999,0.8526344299316406,False
1500,train,10,3,999.6,0.5260956287384033,False
1500,train,401,4,999.5,0.5909013748168945,False
1500,train,402,6,999.3,0.7485911846160889,False
1500,train,403,4,999.5,0.8172032833099365,False
1500,train,404,4,999.5,0.6107368469238281,False
1500,train,405,999,-99.9999999999986,120.1157341003418,False
1500,train,406,4,999.5,0.605870246887207,False
1500,train,407,999,-99.9999999999986,119.97335720062256,False
1500,train,408,4,999.5,0.606130838394165,False
1500,train,409,8,999.1,0.9212038516998291,False
1500,train,410,2,999.6999999999999,0.44588327407836914,False
1500,train,301,2,999.6999999999999,0.4513211250305176,False
1500,train,302,999,-99.9999999999986,77.81637263298035,False
1500,train,303,2,999.6999999999999,0.4449336528778076,False
1500,train,304,2,999.6999999999999,0.4539680480957031,False
1500,train,305,4,999.5,0.5990931987762451,False
1500,train,306,2,999.6999999999999,0.4505007266998291,False
1500,train,307,999,-99.9999999999986,78.91144514083862,False
1500,train,308,2,999.6999999999999,0.5202898979187012,False
1500,train,309,6,999.3,1.0953164100646973,False
1500,train,310,4,999.5,0.6082351207733154,False
1500,train,201,3,999.6,0.545856237411499,False
1500,train,202,999,-99.9999999999986,122.10189414024353,False
1500,train,203,3,999.6,0.5441579818725586,False
1500,train,204,3,999.6,0.7210972309112549,False
1500,train,205,5,999.4,0.6786823272705078,False
1500,train,206,3,999.6,0.734123945236206,False
1500,train,207,999,-99.9999999999986,77.66007542610168,False
1500,train,208,3,999.6,0.7274482250213623,False
1500,train,209,7,999.1999999999999,0.8246510028839111,False
1500,train,210,3,999.6,0.7168288230895996,False
1500,train,101,3,999.6,0.5434021949768066,False
1500,train,102,999,-99.9999999999986,95.52446103096008,False
1500,train,103,3,999.6,0.8482439517974854,False
1500,train,104,3,999.6,0.7787353992462158,False
1500,train,105,5,999.4,0.8431103229522705,False
1500,train,106,3,999.6,0.7613658905029297,False
1500,train,107,999,-99.9999999999986,155.85917925834656,False
1500,train,108,3,999.6,0.6494722366333008,False
1500,train,109,7,999.1999999999999,1.7798130512237549,False
1500,train,110,3,999.6,0.6332931518554688,False
1501,train,1,3,999.6,0.7378382682800293,False
1501,train,2,3,999.6,0.4845237731933594,False
1501,train,3,3,999.6,0.48531055450439453,False
1501,train,4,3,999.6,0.4924778938293457,False
1501,train,5,5,999.4,0.6202239990234375,False
1501,train,6,3,999.6,0.4826087951660156,False
1501,train,7,999,-99.9999999999986,71.25493240356445,False
1501,train,8,3,999.6,0.4738795757293701,False
1501,train,9,7,999.1999999999999,0.749514102935791,False
1501,train,10,3,999.6,0.48313403129577637,False
1501,train,401,4,999.5,0.544414758682251,False
1501,train,402,999,-99.9999999999986,71.406907081604,False
1501,train,403,4,999.5,0.7923765182495117,False
1501,train,404,4,999.5,0.5636444091796875,False
1501,train,405,8,999.1,1.258310079574585,False
1501,train,406,4,999.5,0.5719120502471924,False
1501,train,407,999,-99.9999999999986,115.71006727218628,False
1501,train,408,4,999.5,0.5686936378479004,False
1501,train,409,8,999.1,0.8565120697021484,False
1501,train,410,2,999.6999999999999,0.41855835914611816,False
1501,train,301,2,999.6999999999999,0.5606777667999268,False
1501,train,302,999,-99.9999999999986,73.39435029029846,False
1501,train,303,2,999.6999999999999,0.4251420497894287,False
1501,train,304,2,999.6999999999999,0.41649651527404785,False
1501,train,305,10,998.9,0.9944443702697754,False
1501,train,306,2,999.6999999999999,0.40767478942871094,False
1501,train,307,999,-99.9999999999986,71.7301435470581,False
1501,train,308,2,999.6999999999999,0.41550755500793457,False
1501,train,309,6,999.3,0.7215933799743652,False
1501,train,310,4,999.5,0.7858915328979492,False
1501,train,201,3,999.6,0.508979082107544,False
1501,train,202,999,-99.9999999999986,71.82147884368896,False
1501,train,203,3,999.6,0.6816167831420898,False
1501,train,204,3,999.6,0.5033395290374756,False
1501,train,205,999,-99.9999999999986,75.31397414207458,False
1501,train,206,3,999.6,0.6806113719940186,False
1501,train,207,999,-99.9999999999986,73.18075489997864,False
1501,train,208,3,999.6,0.5100798606872559,False
1501,train,209,7,999.1999999999999,1.146049976348877,False
1501,train,210,3,999.6,0.4908266067504883,False
1501,train,101,3,999.6,0.6741201877593994,False
1501,train,102,999,-99.9999999999986,70.49993419647217,False
1501,train,103,3,999.6,0.4870951175689697,False
1501,train,104,3,999.6,0.48893046379089355,False
1501,train,105,999,-99.9999999999986,89.90117692947388,False
1501,train,106,3,999.6,0.5088996887207031,False
1501,train,107,999,-99.9999999999986,118.0697853565216,False
1501,train,108,3,999.6,0.4885561466217041,False
1501,train,109,7,999.1999999999999,1.1411798000335693,False
1501,train,110,3,999.6,0.49463891983032227,False
